trip_id,trip_name,city,country,vibe,best_season,total_days,hotel_id,hotel_name,hotel_stars,hotel_room_type,hotel_price_per_night_aud,day_number,day_slot,activity_id,activity_name,activity_category,activity_address,activity_duration_hours,activity_price_aud,activity_rating,suitable_for,description
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,10,Morning,INT-AC-00161,Street Art & Graffiti Tour,Culture,"167 Cultural Precinct, Barceloneta, Barcelona, Spain",3 hrs,45,4.1,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,10,Afternoon,INT-AC-00161,Street Art & Graffiti Tour,Culture,"167 Cultural Precinct, Barceloneta, Barcelona, Spain",3 hrs,45,4.1,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,10,Evening,INT-AC-00086,Cultural Dance Show,Culture,"86 Old Town, Barceloneta, Barcelona, Spain",2 hrs,110,4.1,Group,"An evening performance showcasing traditional folk dances, live music, and costume, followed by a meet-the-artists session backstage."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,11,Morning,INT-AC-00061,Scuba Diving Lesson,Adventure,"46 Adventure Hub, Eixample, Barcelona, Spain",6 hrs,110,5.0,Couple,"PADI-certified introductory dive in crystal-clear coastal waters, covering basic techniques in a confined pool before an open-water experience."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,11,Afternoon,INT-AC-00261,Barcelona History Walking Tour,Culture,"14 Cultural Precinct, Gothic Quarter, Barcelona, Spain",2 hrs,85,4.5,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,11,Evening,INT-AC-00111,Street Food Night Walk Barcelona,Food,"87 Harbour Kitchen, Gothic Quarter, Barcelona, Spain",3 hrs,50,4.9,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,12,Morning,INT-AC-00161,Street Art & Graffiti Tour,Culture,"167 Cultural Precinct, Barceloneta, Barcelona, Spain",3 hrs,45,4.1,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00136,Food Lover's 12-Day Barcelona Escape,Barcelona,Spain,Artistic; Beach; Festive,Spring; Summer,12,INT-HT-00111,Sofitel Barcelona,4,Suite,270,12,Afternoon,INT-AC-00111,Street Food Night Walk Barcelona,Food,"87 Harbour Kitchen, Gothic Quarter, Barcelona, Spain",3 hrs,50,4.9,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,1,Morning,INT-AC-00262,Museum Skip-the-Line Tour,Culture,"96 Heritage Square, Colosseum, Rome, Italy",3 hrs,65,4.5,Solo,"Fast-track entry and an in-depth guided tour of the city's premier museum, covering highlights and hidden gems in under three hours."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,1,Afternoon,INT-AC-00087,Traditional Craft Workshop,Culture,"60 Museum District, Trastevere, Rome, Italy",2 hrs,105,4.9,Group,"A two-hour hands-on session learning a regional craft — ceramics, weaving, or bookbinding — guided by a master artisan."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,1,Evening,INT-AC-00162,Local Neighbourhood Walk,Culture,"139 Cultural Precinct, Trastevere, Rome, Italy",3 hrs,30,4.9,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,2,Morning,INT-AC-00137,Coastal Cliff Walk,Adventure,"21 Outdoor Centre, Campo de Fiori, Rome, Italy",6 hrs,50,4.7,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,2,Afternoon,INT-AC-00312,Rock Climbing Rome,Adventure,"120 Wharf, Trastevere, Rome, Italy",5 hrs,70,4.8,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,2,Evening,INT-AC-00112,Sushi Making Workshop,Food,"55 Harbour Kitchen, Colosseum, Rome, Italy",2 hrs,100,4.5,Couple,"Hands-on session teaching rice preparation, fish selection, and rolling technique — finish by eating your creations with sake pairings."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,3,Morning,INT-AC-00062,Hot Air Balloon Ride,Adventure,"41 National Park Gate, Campo de Fiori, Rome, Italy",4 hrs,440,4.9,Group,"Float over the city at dawn in a private basket, watching the landscape emerge in golden light with a champagne breakfast on landing."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,3,Afternoon,INT-AC-00187,Craft Beer & Brewery Tour,Food,"30 Harbour Kitchen, Colosseum, Rome, Italy",3 hrs,65,4.0,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,4,Morning,INT-AC-00012,Ancient Temple Morning Walk,Culture,"42 Museum District, Trastevere, Rome, Italy",2 hrs,45,4.7,Solo,"Early-morning visit to a UNESCO-listed temple complex at sunrise, experiencing rituals and peaceful courtyards before tourist crowds arrive."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,4,Afternoon,INT-AC-00237,Sunset Sailing Cruise,Adventure,"152 National Park Gate, Trastevere, Rome, Italy",5 hrs,135,4.1,Group,"A two-hour sunset cruise aboard a traditional sailing vessel, with canapés, local wine, and panoramic views of the city skyline."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,4,Evening,INT-AC-00287,Morning Yoga & Meditation,Relaxation,"93 Spa Quarter, Campo de Fiori, Rome, Italy",3 hrs,55,4.0,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,5,Morning,INT-AC-00337,Old Town Architecture Tour,Culture,"123 Old Town, Colosseum, Rome, Italy",3 hrs,60,4.8,Group,A 90-minute walking tour tracing the city's architectural evolution from medieval lanes to baroque facades and modernist interventions.
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,5,Afternoon,INT-AC-00312,Rock Climbing Rome,Adventure,"120 Wharf, Trastevere, Rome, Italy",5 hrs,70,4.8,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,5,Evening,INT-AC-00037,Rome Food Tour,Food,"13 Market Lane, Colosseum, Rome, Italy",3 hrs,75,4.9,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,6,Morning,INT-AC-00187,Craft Beer & Brewery Tour,Food,"30 Harbour Kitchen, Colosseum, Rome, Italy",3 hrs,65,4.0,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,6,Afternoon,INT-AC-00037,Rome Food Tour,Food,"13 Market Lane, Colosseum, Rome, Italy",3 hrs,75,4.9,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,7,Morning,INT-AC-00062,Hot Air Balloon Ride,Adventure,"41 National Park Gate, Campo de Fiori, Rome, Italy",4 hrs,440,4.9,Group,"Float over the city at dawn in a private basket, watching the landscape emerge in golden light with a champagne breakfast on landing."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,7,Afternoon,INT-AC-00112,Sushi Making Workshop,Food,"55 Harbour Kitchen, Colosseum, Rome, Italy",2 hrs,100,4.5,Couple,"Hands-on session teaching rice preparation, fish selection, and rolling technique — finish by eating your creations with sake pairings."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,8,Morning,INT-AC-00037,Rome Food Tour,Food,"13 Market Lane, Colosseum, Rome, Italy",3 hrs,75,4.9,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,8,Afternoon,INT-AC-00037,Rome Food Tour,Food,"13 Market Lane, Colosseum, Rome, Italy",3 hrs,75,4.9,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,8,Evening,INT-AC-00087,Traditional Craft Workshop,Culture,"60 Museum District, Trastevere, Rome, Italy",2 hrs,105,4.9,Group,"A two-hour hands-on session learning a regional craft — ceramics, weaving, or bookbinding — guided by a master artisan."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,9,Morning,INT-AC-00337,Old Town Architecture Tour,Culture,"123 Old Town, Colosseum, Rome, Italy",3 hrs,60,4.8,Group,A 90-minute walking tour tracing the city's architectural evolution from medieval lanes to baroque facades and modernist interventions.
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,9,Afternoon,INT-AC-00062,Hot Air Balloon Ride,Adventure,"41 National Park Gate, Campo de Fiori, Rome, Italy",4 hrs,440,4.9,Group,"Float over the city at dawn in a private basket, watching the landscape emerge in golden light with a champagne breakfast on landing."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,9,Evening,INT-AC-00262,Museum Skip-the-Line Tour,Culture,"96 Heritage Square, Colosseum, Rome, Italy",3 hrs,65,4.5,Solo,"Fast-track entry and an in-depth guided tour of the city's premier museum, covering highlights and hidden gems in under three hours."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,10,Morning,INT-AC-00087,Traditional Craft Workshop,Culture,"60 Museum District, Trastevere, Rome, Italy",2 hrs,105,4.9,Group,"A two-hour hands-on session learning a regional craft — ceramics, weaving, or bookbinding — guided by a master artisan."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,10,Afternoon,INT-AC-00237,Sunset Sailing Cruise,Adventure,"152 National Park Gate, Trastevere, Rome, Italy",5 hrs,135,4.1,Group,"A two-hour sunset cruise aboard a traditional sailing vessel, with canapés, local wine, and panoramic views of the city skyline."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,11,Morning,INT-AC-00012,Ancient Temple Morning Walk,Culture,"42 Museum District, Trastevere, Rome, Italy",2 hrs,45,4.7,Solo,"Early-morning visit to a UNESCO-listed temple complex at sunrise, experiencing rituals and peaceful courtyards before tourist crowds arrive."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,11,Afternoon,INT-AC-00112,Sushi Making Workshop,Food,"55 Harbour Kitchen, Colosseum, Rome, Italy",2 hrs,100,4.5,Couple,"Hands-on session teaching rice preparation, fish selection, and rolling technique — finish by eating your creations with sake pairings."
INT-TP-00137,Ultimate Rome Experience: 11 Days,Rome,Italy,Historic; Romantic; Culinary,Spring; Autumn,11,INT-HT-00012,OYO Rome,2,Economy,80,11,Evening,INT-AC-00212,Spa & Wellness Half Day,Relaxation,"58 Sky Lounge, Campo de Fiori, Rome, Italy",3 hrs,95,4.6,Couple,"Four hours of treatments including a traditional massage, thermal pools, and a skin ritual using locally sourced botanicals."
INT-TP-00138,13-Day Adventure in Amsterdam,Amsterdam,Netherlands,Liberal; Charming; Cycling-friendly,Spring; Summer,13,INT-HT-00113,Holiday Inn Amsterdam,3,Standard,150,1,Morning,INT-AC-00163,Amsterdam Bike Tour,Adventure,"192 Wharf, De Pijp, Amsterdam, Netherlands",5 hrs,40,4.6,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00138,13-Day Adventure in Amsterdam,Amsterdam,Netherlands,Liberal; Charming; Cycling-friendly,Spring; Summer,13,INT-HT-00113,Holiday Inn Amsterdam,3,Standard,150,1,Afternoon,INT-AC-00238,Jungle Trekking Adventure,Adventure,"116 Outdoor Centre, De Pijp, Amsterdam, Netherlands",5 hrs,65,4.4,Group,"Half-day guided trek through primary rainforest, spotting endemic wildlife and crossing rope bridges, concluding with a riverside picnic."
INT-TP-00138,13-Day Adventure in Amsterdam,Amsterdam,Netherlands,Liberal; Charming; Cycling-friendly,Spring; Summer,13,INT-HT-00113,Holiday Inn Amsterdam,3,Standard,150,1,Evening,INT-AC-00013,Old Town Architecture Tour,Culture,"59 Heritage Square, De Pijp, Amsterdam, Netherlands",3 hrs,70,4.4,Group,A 90-minute walking tour tracing the city's architectural evolution from medieval lanes to baroque facades and modernist interventions.
INT-TP-00138,13-Day Adventure in Amsterdam,Amsterdam,Netherlands,Liberal; Charming; Cycling-friendly,Spring; Summer,13,INT-HT-00113,Holiday Inn Amsterdam,3,Standard,150,2,Morning,INT-AC-00063,Zip Line Forest Canopy,Adventure,"52 Wharf, Jordaan, Amsterdam, Netherlands",6 hrs,80,4.4,Group,"Fly through the forest canopy on a multi-line zip circuit up to 200 m long, with safety briefing, harness fitting, and photos included."
INT-TP-00138,13-Day Adventure in Amsterdam,Amsterdam,Netherlands,Liberal; Charming; Cycling-friendly,Spring; Summer,13,INT-HT-00113,Holiday Inn Amsterdam,3,Standard,150,2,Afternoon,INT-AC-00038,Amsterdam Cooking Class,Food,"43 Street Food Alley, Museumplein, Amsterdam, Netherlands",2 hrs,165,5.0,Group,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00138,13-Day Adventure in Amsterdam,Amsterdam,Netherlands,Liberal; Charming; Cycling-friendly,Spring; Summer,13,INT-HT-00113,Holiday Inn Amsterdam,3,Standard,150,2,Evening,INT-AC-00338,Cultural Dance Show,Culture,"147 Heritage Square, Museumplein, Amsterdam, Netherlands",3 hrs,100,4.6,Group,"An evening performance showcasing traditional folk dances, live music, and costume, followed by a meet-the-artists session backstage."
INT-TP-00138,13-Day Adventure in Amsterdam,Amsterdam,Netherlands,Liberal; Charming; Cycling-friendly,Spring; Summer,13,INT-HT-00113,Holiday Inn Amsterdam,3,Standard,150,3,Morning,INT-AC-00263,Amsterdam Art Gallery Visit,Culture,"36 Museum District, Museumplein, Amsterdam, Netherlands",3 hrs,40,4.0,Solo,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00138,13-Day Adventure in Amsterdam,Amsterdam,Netherlands,Liberal; Charming; Cycling-friendly,Spring; Summer,13,INT-HT-00113,Holiday Inn Amsterdam,3,Standard,150,3,Afternoon,INT-AC-00138,Night Kayaking Tour,Adventure,"24 Adventure Hub, Jordaan, Amsterdam, Netherlands",5 hrs,80,4.9,Couple,"A highly rated local experience offering an authentic taste of the destination's culture, cuisine, and character."
INT-TP-00138,13-Day Adventure in Amsterdam,Amsterdam,Netherlands,Liberal; Charming; Cycling-friendly,Spring; Summer,13,INT-HT-00113,Holiday Inn Amsterdam,3,Standard,150,3,Evening,INT-AC-00213,Rooftop Bar Sunset Experience,Relaxation,"147 Spa Quarter, Jordaan, Amsterdam, Netherlands",3 hrs,45,4.4,Group,"Reserved rooftop terrace access during golden hour, with a curated cocktail menu and 360-degree views over the city's skyline."
